"","lon","lat","osm_id","code","fclass","name"
"52397",88.2234897,22.76342,"4068001218",2005,"post_office","Gangadharpur Post Office"
"52402",78.584682,20.7677252,"4069382290",2005,"post_office","Post Office"
"52430",77.0506999,28.4170701,"4071085016",2005,"post_office","South City II Post Office"
"52433",77.2179338,28.6328773,"4071875072",2005,"post_office",NA
"52832",77.7898835,12.5260156,"4101562813",2005,"post_office","INDIA POST"
"52886",77.6418147,12.9793082,"4102107046",2005,"post_office","DTDC Couriers"
"53087",79.6426577,16.5351571,"4111025289",2004,"post_box","Jangamaheshwarapuram"
"53089",73.9776181,15.2106433,"4111031490",2005,"post_office","Post Office"
"53103",76.2992057,9.966479,"4111552458",2005,"post_office","Kadavanthra Post Office (Sub Office)"
"53225",73.9711917,15.1803784,"4115433897",2005,"post_office",NA
"53265",76.3239077,10.1911529,"4118630790",2005,"post_office","parakkadavu post office"
"53266",76.3302644,10.1792501,"4118630890",2005,"post_office","kurumassery post office"
"53322",77.2091588,28.6281407,"4122564392",2004,"post_box",NA
"53591",74.4617214,24.5004826,"4140315862",2005,"post_office","bhatoli"
"53592",74.4619358,24.5000078,"4140358493",2004,"post_box","bhatoli Br"
"53711",79.1366453,25.2463668,"4152469222",2005,"post_office","Mauranipur Postoffice"
"53831",78.5669987,25.4488857,"4158901191",2005,"post_office","MB Chauraha post office"
"53874",81.857905,25.4381821,"4162218589",2005,"post_office","new bairahana post office"
"53946",77.2464706,28.5122445,"4167190521",2004,"post_box",NA
"53957",73.7493531,15.5831163,"4167999108",2005,"post_office","Anjuna Post Office"
"54016",77.5952901,12.981327,"4172589889",2005,"post_office","Bangalore Foriegn Sub Post Office"
"54250",73.8322794,15.4991295,"4181108305",2005,"post_office","Speed Post"
"54254",80.2883377,13.08881,"4182330390",2004,"post_box","Post Box"
"54363",78.4733021,17.4075241,"4187300503",2004,"post_box",NA
"54388",78.5544022,25.4434812,"4188526391",2005,"post_office","jhansi Railway Station post office"
"54590",77.8477718,10.8518999,"4199789989",2005,"post_office","India Post"
"54675",88.3477532,22.5729578,"4209577083",2005,"post_office","General Post Office"
"54757",78.077176,30.4563585,"4212015775",2005,"post_office","India Post"
"54793",76.6442862,9.7485791,"4213639283",2005,"post_office","Valavoor"
"54801",76.9163932,8.5517185,"4213996389",2005,"post_office","Sreekaryam Post Office"
"54830",82.9866483,25.3269315,"4216722092",2005,"post_office","Post Office Railway Mail Buss"
"55060",78.5753687,25.4407833,"4231973089",2005,"post_office","Jhansi HPO"
"55350",76.9456475,13.2943363,"4244461246",2005,"post_office","Chikkonahalli Post Office"
"55352",76.9246163,13.3090894,"4244461248",2005,"post_office","Herur Post Office"
"55364",76.2616928,10.5359004,"4245793083",2005,"post_office","Mannuthy Post Office"
"55471",73.96927,15.271773,"4247919889",2005,"post_office","Aquem Post Office"
"55484",83.3768003,18.7531798,"4248070620",2005,"post_office","Post Office"
"55566",76.1794907,10.5093457,"4250487772",2005,"post_office",NA
"55665",76.120823,10.6185374,"4252150487",2005,"post_office",NA
"55940",73.806046,15.459794,"4259930392",2005,"post_office","Dona Paula Post Office"
"56200",74.10746,15.260755,"4269340989",2005,"post_office","Curchorem post office"
"56244",70.0713071,22.4614619,"4269779337",2005,"post_office",NA
"56268",76.3545838,10.1556522,"4270144989",2005,"post_office","athani"
"56278",75.9247404,14.4607038,"4270232592",2005,"post_office","KB Extension Post Office"
"56308",86.9238099,21.5012299,"4271025790",2005,"post_office","HPO  Baleswar"
"56554",78.6981466,12.8164305,"4277750196",2005,"post_office","Mittalam"
"56557",77.8581882,16.5253153,"4277766833",2005,"post_office","Kaukuntla Post Office"
"56628",73.931098,15.258802,"4280408494",2005,"post_office","Post office Benaulim"
"56662",73.94625,15.58956,"4281454393",2005,"post_office","Post office Bicholim"
"56668",76.7888417,12.1813898,"4281557989",2005,"post_office","Hosakote Branch Post Office"
"57074",73.82609,15.506124,"4288277193",2005,"post_office","Betim Post office"
"57099",72.3987837,23.6136333,"4288422107",2005,"post_office","head post"
"57214",73.966526,15.678524,"4290804392",2005,"post_office","Post Office Dodamarg"
"57264",76.3357401,10.0153155,"4292013890",2005,"post_office","padamugal"
"57269",80.9463055,26.8444258,"4292015690",2005,"post_office","GPO"
"57318",76.1044581,10.7511436,"4292151989",2005,"post_office","vattathaani"
"57347",73.809213,15.590747,"4292650796",2005,"post_office","Mapusa Post Office"
"57594",73.974117,15.4425,"4294197089",2005,"post_office","Mardol Post Office"
"57634",73.788797,15.408287,"4294800724",2005,"post_office","MPT Headland Sada Post Office"
"57644",77.602036,12.9816556,"4294819100",2005,"post_office","UPS Express"
"57648",73.848817,15.398057,"4294829797",2005,"post_office","Chicalim Post Office"
"57687",73.96192,15.29098,"4295640589",2005,"post_office","Fatorda Sub Post Office"
"57757",73.922383,15.313633,"4296327409",2005,"post_office","Majorda Post Office"
"57761",73.795065,15.715051,"4296328691",2005,"post_office","Post Office Pernem"
"57808",72.3786434,23.59519,"4296617655",2005,"post_office","DTDC"
"57811",72.3796815,23.5957242,"4296617695",2005,"post_office","maruti courier"
"57822",72.3787304,23.5947558,"4296618080",2005,"post_office","Mahabali courier balaji"
"57990",74.08063,15.36057,"4297612789",2005,"post_office","Nirankal Post Office"
"58068",77.6767516,12.9264128,"4298701461",2005,"post_office","DTDC"
"58099",77.6016812,12.9825866,"4299314864",2005,"post_office","Blue Dart - DHL"
"58121",78.1598814,11.6533557,"4299410890",2005,"post_office","Post Office - Salem"
"58294",77.2204138,28.6319007,"4302372175",2004,"post_box",NA
"58301",73.83631,15.644673,"4302811605",2005,"post_office","India Post - Colvale, Panchayat Building"
"58332",78.1977095,11.6620247,"4302953493",2005,"post_office","Post office, K.N.Colony"
"58408",79.6096792,17.9990366,"4303716757",2005,"post_office","desaipet"
"58561",76.3294651,9.6085134,"4305674498",2004,"post_box","SN Puram"
"58562",78.4692651,17.5466073,"4305674499",2005,"post_office",NA
"58687",77.6572742,12.9591477,"4307400387",2005,"post_office","Overnite Express"
"58724",77.6099699,12.9652475,"4307589728",2005,"post_office","DTDC"
"58991",74.5848633,16.8801013,"4312471014",2005,"post_office","Karkhana Post Office"
"59105",79.5416406,14.6800584,"4315873389",2005,"post_office","Karatampadu"
"59123",76.9042641,11.0287553,"4316688218",2005,"post_office","Vadavalli Sub Post Office"
"59124",76.9353566,11.0110881,"4316688505",2005,"post_office","Post Office - Lawley Road"
"59128",77.1702409,31.1039466,"4316867993",2005,"post_office","Sub Post Office Shimla Bus Stand"
"59146",76.1726485,10.6687629,"4317084631",2005,"post_office","Post box;Telephone"
"59271",74.6141905,16.8696178,"4319141547",2005,"post_office","Kupwad Post Office"
"59288",76.1641809,10.6175816,"4319717187",2004,"post_box",NA
"59291",76.1566882,10.6399106,"4319748560",2005,"post_office",NA
"59470",74.1810799,17.2854342,"4323130806",2005,"post_office","Head Post Office Karad"
"59575",74.6511436,16.8220695,"4326510603",2005,"post_office","Miraj Post Office"
"59618",74.0069718,17.6881459,"4327639180",2005,"post_office","District Post Office"
"59721",79.1113872,21.1187448,"4330838190",2004,"post_box",NA
"59748",76.212925,10.4725967,"4332187414",2005,"post_office","POST OFFICE PALAKKAL"
"59813",73.99852,15.143724,"4333427089",2005,"post_office","Fatorpa Post Office"
"59916",75.5151875,27.474872,"4335262608",2005,"post_office","Jajod"
"60000",77.5803838,12.9735721,"4337898954",2005,"post_office","Kempegowda Road"
"60028",80.2590991,13.0710985,"4338130030",2005,"post_office","BLUE DART"
"60097",75.9536033,11.2460836,"4339623505",2005,"post_office","Vazhakkad Sub Post Office"
"60328",76.3613863,32.1876166,"4342914914",2005,"post_office","Sidhbari Post Office"
"60384",75.0062446,17.8701437,"4344177894",2005,"post_office","Post Office Yashwantnagar"
"60616",77.1897255,32.2449067,"4346771494",2004,"post_box","Post Box"
"60936",77.0928771,8.3010485,"4353390690",2004,"post_box","Pozhiyoor"
"60959",77.1109269,31.9616788,"4354423422",2004,"post_box",NA
"61377",76.5782238,18.4005152,"4364552462",2005,"post_office","Head Post Office"
"61401",77.6943446,12.9716932,"4365896504",2005,"post_office",NA
"61547",77.6063872,12.9669797,"4368861593",2005,"post_office","SME Express Courier"
"61754",79.2988342,19.9484523,"4376874214",2005,"post_office","City Post Office"
"61874",79.3119579,19.9307945,"4376905889",2005,"post_office","Babupeth post office"
"61920",76.5361561,32.1205324,"4377358430",2005,"post_office","Bandla Tea Estate Post Office"
"61977",76.6506832,10.7453523,"4379834389",2005,"post_office","Kannadi Post Office - Yakkara Branch"
"61982",81.8604542,25.3945559,"4380054891",2005,"post_office",NA
"62044",76.1234927,32.5558269,"4382034163",2005,"post_office","General Post Office Chamba"
"62167",80.2340631,12.9935056,"4385018390",2004,"post_box",NA
"62169",80.2339696,12.99354,"4385029689",2005,"post_office",NA
"62190",76.6395907,10.7309193,"4385790303",2005,"post_office","Kannadi Sub Post Office"
"62429",76.1264417,34.5594249,"4391938345",2004,"post_box",NA
"62593",77.2193168,28.628538,"4398513870",2004,"post_box",NA
"62683",76.1043751,11.1252388,"4403279125",2005,"post_office",NA
"62686",74.5671899,16.8608142,"4403808697",2005,"post_office","Sangli Head Post Office"
"62687",74.5664442,16.8609169,"4403808698",2005,"post_office","City Post Office"
"62697",74.6013449,16.847064,"4403979015",2004,"post_box","Vishrambag Post Office"
"62698",74.6166942,16.8408315,"4404015809",2004,"post_box","Wanlesswadi Post Office"
"62699",74.6537627,16.8283326,"4404015830",2004,"post_box","Bramhapuri Post Office"
"62719",80.2328333,12.904616,"4405245382",2004,"post_box",NA
"62724",74.5642635,16.8537631,"4405309893",2004,"post_box","Post Office Sangli-ST Stand Branch"
"62935",75.9051433,14.4709385,"4409704899",2005,"post_office","deverajurs post office"
"63003",75.8938407,17.6657999,"4411402985",2005,"post_office","Head Post Office , Solapur"
"63151",75.3669368,11.8748905,"4413464690",2005,"post_office","kannur"
"63174",77.1370232,32.1001634,"4414458693",2005,"post_office",NA
"63197",78.4867778,17.402401,"4415288694",2005,"post_office","post office"
"63245",78.1760212,11.3581305,"4416236995",2005,"post_office",NA
"63254",78.4911713,17.419411,"4416333695",2005,"post_office","Gandhi nagar post office"
"63374",77.9528194,9.5874646,"4419269491",2005,"post_office","Sub Post Office"
"63383",78.4917802,17.4046046,"4419279793",2005,"post_office","post office"
"63495",78.8831179,17.81461,"4421610851",2005,"post_office","Chiryal S.O"
"63498",78.8187155,17.8038908,"4421620786",2005,"post_office",NA
"63532",77.6841524,13.0198746,"4422057289",2005,"post_office","Ghar"
"63565",77.0195057,11.0314993,"4423012490",2005,"post_office",NA
"63595",78.1395768,11.4364959,"4424056589",2005,"post_office",NA
"63627",77.6042774,13.0493264,"4424584190",2004,"post_box",NA
"63660",77.0802312,28.5892881,"4425363695",2005,"post_office","Singhania Insurance & Wealth Managment"
"63790",76.4083923,10.904651,"4430231749",2005,"post_office",NA
"63796",76.4241826,10.9846737,"4430278548",2005,"post_office",NA
"63827",78.4868049,17.4023746,"4431207391",2005,"post_office",NA
"63839",79.1256481,12.8771431,"4431311189",2005,"post_office",NA
"63852",78.4867829,17.4023694,"4431984889",2005,"post_office",NA
"63856",79.0499405,10.1540897,"4432039089",2005,"post_office",NA
"63928",78.701136,10.7897763,"4433637513",2005,"post_office",NA
"63959",76.341561,10.1534366,"4434162689",2005,"post_office","Chengamanad Post Office"
"64078",76.2030218,20.8901796,"4437830990",2005,"post_office",NA
"64175",76.7585657,9.5644864,"4441468038",2005,"post_office","Ponkunnam Post Office"
"64178",72.9264656,20.6076914,"4441493591",2004,"post_box","Postoffice"
"64205",76.7804086,9.5229081,"4441871534",2005,"post_office","Chirakkadavu P.O."
"64222",76.7663732,9.5442962,"4442136018",2005,"post_office","Chirakkadavu center P.O."
"64230",77.558989,12.8964442,"4442178089",2004,"post_box","Post Office"
"64231",76.7593636,9.5366474,"4442183957",2005,"post_office","Thekkethukavala P.O."
"64234",77.0802202,28.5892805,"4442265389",2005,"post_office",NA
"64249",76.7745584,9.546839,"4443079182",2005,"post_office","Chirakkadavu East P.O."
"64326",76.9637336,11.2396349,"4443539192",2005,"post_office",NA
"64327",76.9340989,11.2561982,"4443546989",2005,"post_office",NA
"64577",76.8212246,8.602112,"4445085789",2005,"post_office","Kadinamkulam village office"
"64639",81.6361365,21.2431045,"4445126282",2005,"post_office","India post"
"64679",81.6514862,21.2543555,"4445159446",2005,"post_office","india post"
"64696",81.5772939,21.259706,"4445168424",2005,"post_office","india post"
"64701",81.6108084,21.234121,"4445173108",2005,"post_office","india post"
"64708",81.6617821,21.2538737,"4445178584",2005,"post_office","india post"
"64760",78.0502986,10.9638055,"4445254795",2005,"post_office",NA
"65887",77.6750624,12.9460162,"4447284337",2005,"post_office","DHL Courier"
"65913",75.9298852,11.0408341,"4447331038",2005,"post_office","Indian Post"
"66048",76.7556347,9.565015,"4447663281",2004,"post_box",NA
"66101",79.6641102,13.0843996,"4448581889",2004,"post_box",NA
"66147",77.9815444,17.7302464,"4448819889",2005,"post_office",NA
"66172",76.7169221,9.5547176,"4449298092",2005,"post_office","Theerthapadapuram"
"66195",76.5602713,8.9874809,"4449971693",2005,"post_office","Mukundapuram Post Office"
"66252",77.5168172,10.8785274,"4450449889",2005,"post_office",NA
"66254",77.8001886,10.9045423,"4450450089",2005,"post_office",NA
"66255",77.9795416,10.9815319,"4450450289",2005,"post_office",NA
"66256",77.0522293,10.970308,"4450450589",2005,"post_office",NA
"66285",75.0762631,20.8613237,"4451627591",2005,"post_office",NA
"66370",76.5257119,9.3414937,"4454303691",2004,"post_box","Niranam P O"
"66396",77.9801804,10.9818322,"4454741191",2005,"post_office",NA
"66416",77.6078972,12.9060218,"4455548989",2004,"post_box","BlueDart & DHL"
"66492",76.0524077,10.830139,"4456722036",2005,"post_office","Kumbidi Post Office"
"66535",83.4553189,27.4991809,"4457299489",2005,"post_office",NA
"66624",76.4266751,30.7872265,"4461143190",2005,"post_office",NA
"66707",81.8691948,25.4015637,"4462964189",2005,"post_office",NA
"66754",80.0561744,15.7096909,"4463333051",2005,"post_office",NA
"66813",76.6895421,9.712614,"4465271816",2005,"post_office","DTDC courier"
"66845",77.6189683,12.9438501,"4466385493",2005,"post_office","Koramangala"
"66846",77.1819063,9.6761527,"4466386392",2005,"post_office",NA
"66859",88.3543247,22.7211491,"4467167106",2005,"post_office","Rishra Post office"
"67084",77.1609883,13.1851973,"4474392793",2005,"post_office","CHOWDIBEGUR"
"67103",95.6167511,28.2686307,"4474615793",2005,"post_office","Post Office"
"67145",73.7453953,19.9719549,"4475525403",2005,"post_office",NA
"67149",87.5826301,22.1034247,"4476107092",2005,"post_office","Dhamsai"
"67151",87.5661491,22.1072685,"4476108190",2005,"post_office","Nedhuya"
"67181",75.1532072,15.375314,"4477350990",2005,"post_office","Manoj Park 1st Main road"
"67182",75.151891,15.3757483,"4477350991",2005,"post_office","Manoj Park 7th Cross"
"67183",75.1515976,15.3752627,"4477356889",2005,"post_office","Manoj Park 8th Cross"
"67197",75.1552471,15.3760071,"4478451789",2005,"post_office","Manoj Park"
"67235",77.6508038,12.867619,"4481552089",2005,"post_office","Barvika Residency"
"67246",79.0704193,12.2463889,"4483155189",2005,"post_office",NA
"67340",77.303731,28.6260694,"4485658692",2005,"post_office","Shrimate Surveillance System"
"67345",76.5649122,9.2914667,"4486190591",2005,"post_office","Elanjimel"
"67469",72.6072412,23.0500117,"4488013675",2005,"post_office","Asarwa civil post office"
"67680",74.4623286,31.5179262,"4488774593",2005,"post_office","Home"
"67747",78.7845227,10.5717684,"4489377890",2005,"post_office",NA
"68094",77.0883327,28.8531508,"4491993690",2005,"post_office","Khatri home"
"68167",72.8211732,19.4238657,"4494301190",2005,"post_office",NA
"68184",76.7514172,9.5077821,"4496330509",2005,"post_office","Cheruvallly Post Office"
"68255",72.820581,19.1921813,"4498877772",2005,"post_office","Kharodi Post Office (India Post)"
"68303",76.0528301,10.9002131,"4502595389",2005,"post_office","Padinjakkara"
"68387",89.4482288,26.322407,"4506635505",2005,"post_office","Cooch Behar Head Post Office"
"68418",73.122534,18.9719791,"4508075430",2005,"post_office","ONGC Post Office"
"68421",84.8987842,27.0339915,"4508374893",2005,"post_office",NA
"68477",75.1620767,18.26162,"4510209198",2005,"post_office",NA
"68479",75.2840383,18.2845812,"4510250490",2005,"post_office",NA
"68485",76.81413,8.7998879,"4510437390",2004,"post_box","Njarayilkonam"
"68735",88.9720296,22.5305968,"4515105089",2005,"post_office",NA
"68747",76.7334555,9.5376834,"4515409042",2004,"post_box",NA
"68751",76.697667,9.5432897,"4515661342",2005,"post_office","Kanam Post Office"
"68816",76.5516595,9.3919591,"4516788700",2005,"post_office","Azhiyidathu Chira Post Office"
"68962",73.8257917,18.554245,"4520393592",2004,"post_box",NA
"68976",73.8261081,18.5531153,"4520464892",2004,"post_box",NA
"69095",73.9180851,18.4658085,"4522446090",2005,"post_office",NA
"69377",76.1235443,34.5602597,"4525612990",2004,"post_box","Post Office"
"69413",74.6624925,19.618547,"4526911725",2004,"post_box",NA
"69515",74.2432489,16.6869214,"4530047050",2005,"post_office","Pratibha Nagar Post Office"
"69558",74.2368742,16.7028723,"4531715137",2005,"post_office","Railway Station Post Office"
"69691",77.0028469,20.7064125,"4534760204",2005,"post_office",NA
"69956",73.810728,15.3978772,"4539466892",2005,"post_office","Vasco de Gama"
"70069",77.5444531,12.9543065,"4542490906",2005,"post_office","Post Office"
"70155",93.6082251,27.086541,"4544360681",2005,"post_office","Post Office, RK hospital complex"
"70159",76.3692843,11.0406796,"4544481690",2005,"post_office","CJ Ramesh's House"
"70198",76.5551909,9.6685022,"4545800490",2005,"post_office","Ettumanoor Post Office"
"70286",73.8426605,18.5517209,"4546778693",2005,"post_office",NA
"70334",73.8422645,18.5515811,"4547917490",2005,"post_office",NA
"70432",80.0958338,13.1115572,"4549755543",2005,"post_office",NA
"70573",72.6375916,23.0592677,"4554856096",2005,"post_office","Saijpur post office"
"70619",88.3553889,22.5506761,"4556759601",2004,"post_box",NA
"70664",88.3931099,23.4393087,"4558009938",2005,"post_office","India Post"
"70999",85.6284938,20.517778,"4562930613",2005,"post_office","Head Post Office Athagarh"
"71124",77.107998,28.4923981,"4565411664",2004,"post_box","Postbox"
"71206",75.9132438,11.0418528,"4568154717",2005,"post_office","India Post"
"71221",75.8599984,11.0457352,"4568163566",2005,"post_office","India post"
"71236",78.2308992,10.2209188,"4568613590",2005,"post_office",NA
"71372",88.3623522,22.574588,"4571159190",2005,"post_office","Kolkata university post office"
"71576",75.9439817,11.2433832,"4576709189",2005,"post_office","Cheruvattoor"
"71637",77.9470719,9.5891294,"4578615433",2005,"post_office",NA
"71659",74.2285263,16.6605725,"4579068483",2005,"post_office","Indian Post"
"71661",74.2391828,16.662267,"4579068485",2005,"post_office","R K Nagar Post Office"
"71680",74.2717173,16.6683727,"4579279998",2005,"post_office","Ujalaiwadi Post Office"
"71985",72.957622,19.1859496,"4585356291",2005,"post_office",NA
"72085",77.281627,28.7053077,"4589272499",2004,"post_box","Shailendra shrivastav"
"72162",81.8747636,17.0639182,"4591334887",2005,"post_office","Post Office"
"72333",80.5324483,16.3579322,"4594101330",2005,"post_office","Post office"
"72822",86.9545338,23.6914183,"4612497910",2005,"post_office","Upper Chelidanga Post Office"
"72837",79.181029,13.2303656,"4613340192",2005,"post_office","Gangadhara Nellore"
"73041",80.2149908,13.0504807,"4621643891",2005,"post_office",NA
"73043",73.7659214,18.4245084,"4621667363",2005,"post_office","DIAT post office"
"73286",73.9576915,15.274799,"4629751633",2005,"post_office","Margao Post Office"
"73291",76.7198889,9.5379306,"4631002806",2005,"post_office","Chakonpathal Post Office"
"73326",88.0891144,26.5553334,"4631719191",2005,"post_office",NA
"73373",73.8597302,18.5200369,"4632281120",2005,"post_office","Kasba Peth Post Office"
"73577",79.5291565,17.9810797,"4638571468",2005,"post_office","NITW Post Office"
"73666",86.4421556,23.8116363,"4640533400",2005,"post_office",NA
"73727",88.3641483,22.463103,"4643470046",2005,"post_office","Brahmapur Post Office"
"73873",79.8297557,11.937349,"4655162493",2005,"post_office",NA
"73978",95.3131988,28.0787173,"4662176008",2005,"post_office","Post Office JNC"
"74046",76.2008132,10.1881164,"4665203120",2005,"post_office","Moothakunnam Post Office"
"74187",79.05906,28.203026,"4674571290",2005,"post_office",NA
"74196",79.12856,28.02365,"4674571491",2005,"post_office",NA
"74259",78.3200884,17.4782819,"4674783589",2005,"post_office","DTDC"
"74300",76.211769,10.1589241,"4675421142",2005,"post_office","Vadakkekara Post Office"
"74357",78.4115265,17.4178305,"4677877314",2005,"post_office","DTDC"
"74358",78.4108408,17.4158314,"4677877395",2005,"post_office","India Post"
"74379",73.8624755,18.5224827,"4678263489",2004,"post_box",NA
"74545",80.1225798,12.9239029,"4682739890",2005,"post_office",NA
"74645",77.194833,28.753882,"4686240590",2005,"post_office","Burari"
"74673",77.1726168,28.5808948,"4686838189",2005,"post_office","B Block South Motibagh"
"74953",79.1416337,12.955172,"4693434798",2005,"post_office","Gandhinagar post office"
"74958",79.1334189,12.9241934,"4693434965",2005,"post_office","Post office"
